WinningTeam,Locations,LosingTeam,WinnerScore,LoserScore,RatePer,Tournament
Valparaiso,,Knox,W,F,16,2012 USAU Great Lakes D-3 College Open Regionals
Vanderbilt,,Harding,13,11,3,T-Town Throwdown 8
Vanderbilt,,Mississippi,13,11,3,T-Town Throwdown 8
Vanderbilt,,MississippiStateB,13,1,3,T-Town Throwdown 8
Vanderbilt,,Cincinnati,13,11,3,T-Town Throwdown 8
Vanderbilt,,BallState,15,12,3,T-Town Throwdown 8
Vanderbilt,,Emory,10,7,4,Music City Tune Up
Vanderbilt,,WisconsinB,13,5,4,Music City Tune Up
Vanderbilt,,MiamiOhio,13,7,4,Music City Tune Up
Vanderbilt,,StLouis,15,8,4,Music City Tune Up
Vanderbilt,,Kenyon,W,F,4,Music City Tune Up
Vanderbilt,,TuftsC,15,5,10,College Southerns XI (men)
Vanderbilt,,Chicago,13,5,10,College Southerns XI (men)
Vanderbilt,,Chicago,11,10,11,College Terminus - Open
Vanderbilt,,TexasState,12,11,11,College Terminus - Open
Vanderbilt,,Massachusetts,11,9,11,College Terminus - Open
Vanderbilt,,MississippiState,13,11,14,2012 USAU Gulf Coast D-1 College Open CC
Vanderbilt,,Auburn,15,14,14,2012 USAU Gulf Coast D-1 College Open CC
Vanderbilt,,AlabamaBirmingham,13,7,14,2012 USAU Gulf Coast D-1 College Open CC
Vanderbilt,,MississippiState,15,13,17,2012 USAU Southeast D-1 College Open Regionals
Vanderbilt,,Tennessee,14,9,17,2012 USAU Southeast D-1 College Open Regionals
VanderbiltB,,Auburn,8,7,1,Cowbell Classic 2012
VanderbiltB,,Rhodes,4,3,1,Cowbell Classic 2012
VanderbiltB,,MississippiStateB,11,7,1,Cowbell Classic 2012
Vassar,,YaleB,13,2,8,High Tide Session I
Vassar,,Maine,13,2,8,High Tide Session I
Vassar,,CentralMichigan,13,7,8,High Tide Session I
Vassar,,Richmond,11,10,9,High Tide Session I
Vassar,,Scranton,12,10,11,17th Annual Layout Pigout
Vassar,,Temple,11,10,11,17th Annual Layout Pigout
Vassar,,Villanova,13,3,11,17th Annual Layout Pigout
Vassar,,CornellB,11,7,12,Garden State Open II
Vassar,,Siena,11,10,12,Garden State Open II
Vassar,,FranklinMarshall,10,9,12,Garden State Open II
Vassar,,PrincetonB,12,6,12,Garden State Open II
Vassar,,SUNYBinghamton,13,7,12,Garden State Open II
Vassar,,Bard,15,7,14,2012 USAU Hudson Valley D-3 College Open CC
Vassar,,Siena,15,5,14,2012 USAU Hudson Valley D-3 College Open CC
Vermont,,Williams,9,5,2,Williams Turf Tournament
Vermont,,Middlebury,11,8,2,Williams Turf Tournament
Vermont,,BritishColumbia,15,6,6,Presidents' Day Classic - Open
Vermont,,CalPolySLO,15,13,6,Presidents' Day Classic - Open
Vermont,,PugetSound,15,10,6,Presidents' Day Classic - Open
Vermont,,CalPolySLO,15,6,6,Presidents' Day Classic - Open
Vermont,,RIT,13,6,8,High Tide Session I
Vermont,,Yale,13,3,8,High Tide Session I
Vermont,,Beloit,13,3,8,High Tide Session I
Vermont,,Richmond,13,6,8,High Tide Session I
Vermont,,Maine,13,2,9,High Tide Session I
Vermont,,Lehigh,13,4,9,High Tide Session I
Vermont,,WesternMichigan,13,8,9,High Tide Session I
Vermont,,StJohns,13,5,9,High Tide Session I
Vermont,,Bentley,13,11,12,New England Open 2012
Vermont,,Brandeis,13,4,12,New England Open 2012
Vermont,,BostonCollege,13,8,12,New England Open 2012
Vermont,,Northeastern,13,10,12,New England Open 2012
Vermont,,Dartmouth,15,7,12,New England Open 2012
Vermont,,Connecticut,15,13,12,New England Open 2012
Vermont,,Yale,10,8,13,BootyCall
Vermont,,Cornell,12,8,13,BootyCall
Vermont,,RhodeIsland,W,F,13,BootyCall
Vermont,,Massachusetts,14,5,13,BootyCall
Vermont,,Yale,15,4,13,BootyCall
Vermont,,NewHampshire,15,6,15,2012 USAU North New England D-1 College Open CC
Vermont,,Middlebury,15,7,15,2012 USAU North New England D-1 College Open CC
Vermont,,Northeastern,15,9,17,2012 USAU New England D-1 College Open Regionals
Vermont,,BrownB,15,3,17,2012 USAU New England D-1 College Open Regionals
Vermont,,BostonCollege,15,8,17,2012 USAU New England D-1 College Open Regionals
Vermont,,Williams,15,9,17,2012 USAU New England D-1 College Open Regionals
Victoria,,Willamette,13,3,4,Trouble in Corvegas
Victoria,,OregonB,10,8,4,Trouble in Corvegas
Victoria,,LewisClark,13,11,4,Trouble in Corvegas
Victoria,,Occidental,13,3,7,Stanford Open
Victoria,,Westmont,13,4,7,Stanford Open
Victoria,,BritishColumbia,13,12,15,2012 USAU Cascadia D-1 College Open CC
Victoria,,OregonB,11,5,15,2012 USAU Cascadia D-1 College Open CC
Victoria,,WesternWashingtonB,11,3,15,2012 USAU Cascadia D-1 College Open CC
Victoria,,WesternWashington,12,11,15,2012 USAU Cascadia D-1 College Open CC
Victoria,,WashingtonState,13,7,16,2012 USAU Northwest D-1 College Open Regionals
Victoria,,OregonB,13,5,16,2012 USAU Northwest D-1 College Open Regionals
Villanova,,StJosephs,13,11,11,17th Annual Layout Pigout
Villanova,,Scranton,13,9,11,17th Annual Layout Pigout
Villanova,,Haverford,13,7,11,17th Annual Layout Pigout
Virginia,,Duke,13,5,3,ACCUC
Virginia,,Clemson,13,6,3,ACCUC
Virginia,,Maryland,13,10,3,ACCUC
Virginia,,VirginiaTech,15,13,3,ACCUC
Virginia,,Maryland,15,12,3,ACCUC
Virginia,,EastCarolina,15,6,5,Queen City Tune Up
Virginia,,NYU,11,5,5,Queen City Tune Up
Virginia,,WilliamMary,13,9,14,2012 USAU Virginia D-1 College Open CC
Virginia,,VirginiaCommonwealth,13,1,14,2012 USAU Virginia D-1 College Open CC
Virginia,,GeorgeMason,13,3,14,2012 USAU Virginia D-1 College Open CC
Virginia,,VirginiaTech,11,10,14,2012 USAU Virginia D-1 College Open CC
Virginia,,Charleston,13,6,17,2012 USAU Atlantic Coast D-1 College Open Regionals
Virginia,,Clemson,13,8,17,2012 USAU Atlantic Coast D-1 College Open Regionals
Virginia,,JamesMadison,13,10,17,2012 USAU Atlantic Coast D-1 College Open Regionals
VirginiaB,,CornellB,15,14,8,Nut Buster VII
VirginiaB,,CarnegieMellonB,11,9,8,Nut Buster VII
VirginiaB,,ClevelandState,15,7,8,Nut Buster VII
VirginiaB,,AmericanB,10,4,11,Flint Michigan Megabowl (DC Tune-Up)
VirginiaB,,Roanoke,15,1,11,Flint Michigan Megabowl (DC Tune-Up)
VirginiaB,,VirginiaCommonwealth,15,9,11,Flint Michigan Megabowl (DC Tune-Up)
VirginiaB,,AmericanB,11,6,14,2012 USAU Northern Atlantic Coast Dev College Open CC
VirginiaB,,DelawareB,11,2,14,2012 USAU Northern Atlantic Coast Dev College Open CC
VirginiaB,,JamesMadisonB,11,7,14,2012 USAU Northern Atlantic Coast Dev College Open CC
VirginiaB,,GeorgeMasonB,11,2,14,2012 USAU Northern Atlantic Coast Dev College Open CC
VirginiaB,,GeorgeWashingtonB,11,1,14,2012 USAU Northern Atlantic Coast Dev College Open CC
VirginiaB,,VirginiaTechB,13,11,14,2012 USAU Northern Atlantic Coast Dev College Open CC
VirginiaB,,GeorgetownB,12,6,14,2012 USAU Northern Atlantic Coast Dev College Open CC
VirginiaB,,VirginiaTechB,8,6,16,2012 USAU Atlantic Coast Dev College Open Regionals
VirginiaB,,NorthCarolinaWilmingtonB,11,9,16,2012 USAU Atlantic Coast Dev College Open Regionals
VirginiaB,,JamesMadisonB,11,5,16,2012 USAU Atlantic Coast Dev College Open Regionals
VirginiaB,,DelawareB,9,7,16,2012 USAU Atlantic Coast Dev College Open Regionals
VirginiaB,,GeorgetownB,W,L,16,2012 USAU Atlantic Coast Dev College Open Regionals
VirginiaCommonwealth,,VirginiaB,9,6,11,40950
VirginiaCommonwealth,,AmericanB,13,6,11,40950
VirginiaCommonwealth,,MarylandBaltimoreCounty,11,9,12,Roll Call 2012
VirginiaCommonwealth,,WilliamMary,12,11,14,2012 USAU Virginia D-1 College Open CC
VirginiaTech,,WakeForest,13,6,3,ACCUC
VirginiaTech,,NorthCarolinaState,13,8,3,ACCUC
VirginiaTech,,WilliamMary,14,3,8,Easterns Qualifier 2012
VirginiaTech,,Kenyon,15,8,8,Easterns Qualifier 2012
VirginiaTech,,Drexel,14,9,12,Roll Call 2012
VirginiaTech,,Catholic,15,9,12,Roll Call 2012
VirginiaTech,,GeorgeWashington,15,6,12,Roll Call 2012
VirginiaTech,,Edinboro,15,7,12,Roll Call 2012
VirginiaTech,,Princeton,13,10,12,Roll Call 2012
VirginiaTech,,JamesMadison,14,6,12,Roll Call 2012
VirginiaTech,,OldDominion,13,2,14,2012 USAU Virginia D-1 College Open CC
VirginiaTech,,Radford,13,2,14,2012 USAU Virginia D-1 College Open CC
VirginiaTech,,WilliamMary,13,10,14,2012 USAU Virginia D-1 College Open CC
VirginiaTech,,GeorgeWashington,13,8,17,2012 USAU Atlantic Coast D-1 College Open Regionals
VirginiaTech,,Maryland,13,11,17,2012 USAU Atlantic Coast D-1 College Open Regionals
VirginiaTechB,,OhioB,12,9,8,Woodside Invite
VirginiaTechB,,MessiahB,13,1,8,Woodside Invite
VirginiaTechB,,YaleB,13,5,8,Woodside Invite
VirginiaTechB,,MarylandB,11,7,8,Woodside Invite
VirginiaTechB,,DelawareB,10,6,8,Woodside Invite
VirginiaTechB,,Clarion,10,9,11,Steakfest '12
VirginiaTechB,,ShippensburgB,13,7,11,Steakfest '12
VirginiaTechB,,MarylandB,11,6,14,2012 USAU Northern Atlantic Coast Dev College Open CC
VirginiaTechB,,JohnsHopkinsB,11,5,14,2012 USAU Northern Atlantic Coast Dev College Open CC
VirginiaTechB,,WilliamMaryB,11,8,14,2012 USAU Northern Atlantic Coast Dev College Open CC
VirginiaTechB,,JamesMadisonB,13,11,14,2012 USAU Northern Atlantic Coast Dev College Open CC
WakeForest,,NorthCarolinaState,13,11,3,ACCUC
WakeForest,,Messiah,15,0,7,ACCUC
WakeForest,,VirginiaCommonwealth,15,3,7,ACCUC
WakeForest,,VirginiaCommonwealth,17,3,7,ACCUC
WakeForest,,Radford,15,8,7,ACCUC
WakeForest,,WinonaState,13,6,9,ACCUC
WakeForest,,Elon,12,9,14,2012 USAU Carolina D-3 College Open CC
WakeForest,,Furman,15,6,14,2012 USAU Carolina D-3 College Open CC
WakeForest,,NorthCarolinaAsheville,15,6,14,2012 USAU Carolina D-3 College Open CC
WakeForest,,Davidson,15,1,14,2012 USAU Carolina D-3 College Open CC
WakeForest,,Elon,15,2,14,2012 USAU Carolina D-3 College Open CC
WakeForest,,Catholic,15,5,16,2012 USAU Atlantic Coast D-3 College Open Regionals
WakeForest,,Richmond,15,4,16,2012 USAU Atlantic Coast D-3 College Open Regionals
WakeForest,,NorthCarolinaAsheville,15,6,16,2012 USAU Atlantic Coast D-3 College Open Regionals
WakeForest,,Navy,15,5,16,2012 USAU Atlantic Coast D-3 College Open Regionals
WakeForest,,Elon,15,5,16,2012 USAU Atlantic Coast D-3 College Open Regionals
WakeForest,,Catholic,15,9,16,2012 USAU Atlantic Coast D-3 College Open Regionals
WakeForest,,StMarysMaryland,15,9,16,2012 USAU Atlantic Coast D-3 College Open Regionals
WakeForest,,Kenyon,12,9,19,2012 USAU D-3 College Open Championships
WakeForest,,RensselaerPolytech,12,6,19,2012 USAU D-3 College Open Championships
WakeForest,,Claremont,12,11,19,2012 USAU D-3 College Open Championships
Washington,,Williams,13,10,3,Santa Barbara Invitational
Washington,,CalStateLongBeach,13,5,3,Santa Barbara Invitational
Washington,,CaliforniaDavis,13,8,3,Santa Barbara Invitational
Washington,,UCLA,15,9,3,Santa Barbara Invitational
Washington,,CalPolySLO,15,12,3,Santa Barbara Invitational
Washington,,Arizona,13,12,6,Presidents' Day Classic - Open
Washington,,Duke,15,8,6,Presidents' Day Classic - Open
Washington,,CaliforniaDavis,15,9,6,Presidents' Day Classic - Open
Washington,,PugetSound,15,11,6,Presidents' Day Classic - Open
Washington,,Colorado,14,12,6,Presidents' Day Classic - Open
Washington,,CaliforniaSantaBarbara,16,15,6,Presidents' Day Classic - Open
Washington,,MichiganState,14,13,10,Centex 2012
Washington,,ColoradoCollege,15,10,10,Centex 2012
Washington,,Dartmouth,13,10,10,Centex 2012
Washington,,Victoria,11,5,15,2012 USAU Cascadia D-1 College Open CC
Washington,,OregonB,11,3,15,2012 USAU Cascadia D-1 College Open CC
Washington,,WesternWashingtonB,11,1,15,2012 USAU Cascadia D-1 College Open CC
Washington,,BritishColumbia,11,7,15,2012 USAU Cascadia D-1 College Open CC
Washington,,WesternWashington,15,11,15,2012 USAU Cascadia D-1 College Open CC
Washington,,Victoria,15,8,15,2012 USAU Cascadia D-1 College Open CC
Washington,,Utah,13,5,16,2012 USAU Northwest D-1 College Open Regionals
Washington,,WesternWashington,13,10,16,2012 USAU Northwest D-1 College Open Regionals
Washington,,Montana,13,6,16,2012 USAU Northwest D-1 College Open Regionals
Washington,,Whitman,15,12,16,2012 USAU Northwest D-1 College Open Regionals
Washington,,BoiseState,13,4,16,2012 USAU Northwest D-1 College Open Regionals
Washington,,Victoria,15,10,16,2012 USAU Northwest D-1 College Open Regionals
Washington,,BritishColumbia,15,8,16,2012 USAU Northwest D-1 College Open Regionals
Washington,,Cornell,15,10,20,2012 USAU D-1 College Open Championships
Washington,,CaliforniaDavis,11,9,20,2012 USAU D-1 College Open Championships
Washington,,MinnesotaDuluth,15,13,20,2012 USAU D-1 College Open Championships
WashingtonB,,Montana,W,F,10,PLU BBQ 2012
WashingtonB,,CentralWashington,W,F,10,PLU BBQ 2012
WashingtonB,,WesternWashingtonB,11,1,15,2012 USAU Cascadia D-1 College Open CC
WashingtonState,,Willamette,13,2,10,PLU BBQ 2012
WashingtonState,,UtahState,13,6,14,2012 USAU Big Sky D-1 College Open CC
WashingtonState,,Montana,W,L,14,2012 USAU Big Sky D-1 College Open CC
WashingtonState,,OregonState,13,11,16,2012 USAU Northwest D-1 College Open Regionals
WashingtonState,,OregonB,14,12,16,2012 USAU Northwest D-1 College Open Regionals
WashingtonState,,Montana,13,11,16,2012 USAU Northwest D-1 College Open Regionals
WashingtonState,,BoiseState,W,F,16,2012 USAU Northwest D-1 College Open Regionals
WashingtonUniversity,,Creighton,15,3,7,Free State Classic
WashingtonUniversity,,NorthPark,15,8,7,Free State Classic
WashingtonUniversity,,BallState,15,14,7,Free State Classic
WashingtonUniversity,,Missouri,14,12,7,Free State Classic
WashingtonUniversity,,Grinnell,13,2,8,Midwest Throwdown (Open)
WashingtonUniversity,,TrumanState,15,10,8,Midwest Throwdown (Open)
WashingtonUniversity,,NorthernIowa,15,10,8,Midwest Throwdown (Open)
WashingtonUniversity,,MissouriState,15,5,8,Midwest Throwdown (Open)
WashingtonUniversity,,MissouriST,11,5,11,Huck Finn
WashingtonUniversity,,WesternIllinois,11,8,11,Huck Finn
WashingtonUniversity,,StOlafB,11,2,11,Huck Finn
WashingtonUniversity,,IllinoisB,11,1,11,Huck Finn
WashingtonUniversity,,StOlaf,11,3,11,Huck Finn
WashingtonUniversity,,BallState,15,10,11,Huck Finn
WashingtonUniversity,,StLouis,15,7,11,Huck Finn
WashingtonUniversity,,CentralArkansas,11,2,14,2012 USAU Ozarks D-1 College Open CC
WashingtonUniversity,,MissouriStateB,11,4,14,2012 USAU Ozarks D-1 College Open CC
WashingtonUniversity,,OklahomaState,11,8,14,2012 USAU Ozarks D-1 College Open CC
WashingtonUniversity,,StLouis,13,7,14,2012 USAU Ozarks D-1 College Open CC
WashingtonUniversity,,Oklahoma,13,6,14,2012 USAU Ozarks D-1 College Open CC
WashingtonUniversity,,TexasB,14,11,17,2012 USAU South Central D-1 College Open Regionals
WashingtonUniversity,,Oklahoma,15,4,17,2012 USAU South Central D-1 College Open Regionals
WashingtonUniversity,,NorthTexas,15,8,17,2012 USAU South Central D-1 College Open Regionals
WashingtonUniversity,,TexasB,15,11,17,2012 USAU South Central D-1 College Open Regionals
WashingtonUniversityB,,MissouriStateB,13,10,7,Hendrix Ultimate Experience
WashingtonUniversityB,,Bradley,13,11,12,Chicago Invite 2012
WashingtonUniversityB,,Creighton,W,F,12,Chicago Invite 2012
Wentworth,,Stonehill,11,9,14,2012 USAU Metro Boston D-3 College Open CC
Wentworth,,SalemState,12,6,14,2012 USAU Metro Boston D-3 College Open CC
Wentworth,,Stonehill,13,9,14,2012 USAU Metro Boston D-3 College Open CC
Wesleyan,,WesternMichigan,11,9,9,Tally Classic VII
Wesleyan,,Auburn,13,11,9,Tally Classic VII
Wesleyan,,RhodeIsland,11,8,9,Tally Classic VII
Wesleyan,,Stonehill,13,9,12,New England Open 2012
Wesleyan,,BostonUniversity,13,8,12,New England Open 2012
Wesleyan,,Amherst,9,7,12,New England Open 2012
Wesleyan,,BostonUniversity,15,5,13,BootyCall
Wesleyan,,Massachusetts,13,12,13,BootyCall
Wesleyan,,Bard,13,1,14,2012 USAU Hudson Valley D-3 College Open CC
Wesleyan,,Hartford,13,2,14,2012 USAU Hudson Valley D-3 College Open CC
Wesleyan,,ConnecticutCollege,13,7,14,2012 USAU Hudson Valley D-3 College Open CC
Wesleyan,,RensselaerPolytech,15,4,14,2012 USAU Hudson Valley D-3 College Open CC
Wesleyan,,SUNYAlbany,15,6,16,2012 USAU Metro East D-1 College Open Regionals
Wesleyan,,Rochester,15,5,16,2012 USAU Metro East D-1 College Open Regionals
Wesleyan,,Columbia,15,8,16,2012 USAU Metro East D-1 College Open Regionals
Wesleyan,,SUNYBuffalo,11,9,16,2012 USAU Metro East D-1 College Open Regionals
WestChester,,BrownB,13,1,11,Steakfest '12
WestChester,,TuftsC,W,F,11,Steakfest '12
WestChester,,PittsburghB,13,10,11,Steakfest '12
WestChester,,Bucknell,13,9,11,Steakfest '12
WestChester,,PennStateB,15,4,12,Roll Call
WestChester,,Roanoke,15,4,12,Roll Call
WestChester,,MarylandB,11,10,12,Roll Call
WestChester,,Colgate,15,6,12,Roll Call
WestChester,,Roanoke,15,6,12,Roll Call
WestChester,,Navy,13,10,12,Roll Call
WestChester,,Villanova,15,8,14,2012 USAU East Penn D-1 College Open CC
WestChester,,Temple,15,11,14,2012 USAU East Penn D-1 College Open CC
WestChester,,StJosephs,15,4,14,2012 USAU East Penn D-1 College Open CC
WesternIllinois,,StOlafB,11,1,11,Huck Finn
WesternIllinois,,Mississippi,15,4,11,Huck Finn
WesternIllinois,,MissouriStateB,15,4,11,Huck Finn
WesternIllinois,,NorthernIllinois,13,12,12,Chicago Invite 2012
WesternIllinois,,WisconsinTIE,11,5,12,Chicago Invite 2012
WesternIllinois,,IllinoisStateB,13,2,12,Chicago Invite 2012
WesternIllinois,,Creighton,13,4,12,Chicago Invite 2012
WesternIllinois,,NorthernMichigan,13,9,12,Chicago Invite 2012
WesternIllinois,,PurdueB,13,8,12,Chicago Invite 2012
WesternIllinois,,NorthernIllinois,11,4,14,2012 USAU Illinois D-1 College Open CC
WesternKentucky,,YoungstownState,13,6,11,Beard of Zeus Invitational VI
WesternKentucky,,WrightStateB,13,1,11,Beard of Zeus Invitational VI
WesternKentucky,,YoungstownState,7,3,11,Beard of Zeus Invitational VI
WesternMichigan,,ColoradoB,14,8,7,Free State Classic
WesternMichigan,,NebraskaOmaha,13,6,7,Free State Classic
WesternMichigan,,JohnBrown,15,5,7,Free State Classic
WesternMichigan,,NebraskaOmaha,15,3,7,Free State Classic
WesternMichigan,,StJohns,11,9,8,High Tide Session I
WesternMichigan,,Lehigh,13,3,8,High Tide Session I
WesternMichigan,,Clark,13,3,8,High Tide Session I
WesternMichigan,,Xavier,12,9,9,High Tide Session I
WesternMichigan,,RIT,13,3,9,High Tide Session I
WesternMichigan,,CentralMichigan,12,8,9,High Tide Session I
WesternMichigan,,LoyolaChicago,13,5,9,High Tide Session I
WesternMichigan,,Auburn,13,3,9,Tally Classic VII
WesternMichigan,,NotreDame,13,8,9,Tally Classic VII
WesternMichigan,,SouthernMississippi,13,7,9,Tally Classic VII
WesternMichigan,,Tulane,13,11,9,Tally Classic VII
WesternMichigan,,BostonCollege,13,10,9,Tally Classic VII
WesternMichigan,,NorthPark,13,9,12,Chicago Invite 2012
WesternMichigan,,Purdue,15,14,12,Chicago Invite 2012
WesternMichigan,,CentralMichigan,13,9,14,2012 USAU Michigan D-1 College Open CC
WesternMichigan,,EasternMichigan,13,10,14,2012 USAU Michigan D-1 College Open CC
WesternMichigan,,SouthernIllinois,11,5,16,2012 USAU Great Lakes D-1 College Open Regionals
WesternMichigan,,NotreDame,15,10,16,2012 USAU Great Lakes D-1 College Open Regionals
WesternWashington,,Victoria,12,11,4,Trouble in Corvegas
WesternWashington,,OregonB,13,5,4,Trouble in Corvegas
WesternWashington,,Willamette,13,7,4,Trouble in Corvegas
WesternWashington,,Utah,15,6,4,Trouble in Corvegas
WesternWashington,,Victoria,13,4,4,Trouble in Corvegas
WesternWashington,,RensselaerPolytech,9,4,7,Stanford Open
WesternWashington,,CaliforniaSantaCruz,11,10,7,Stanford Open
WesternWashington,,PugetSoundB,13,0,10,PLU BBQ 2012
WesternWashington,,Montana,15,9,10,PLU BBQ 2012
WesternWashington,,PacificLutheran,15,12,10,PLU BBQ 2012
WesternWashington,,WashingtonB,13,1,15,2012 USAU Cascadia D-1 College Open CC
WesternWashington,,OregonState,13,11,15,2012 USAU Cascadia D-1 College Open CC
WesternWashington,,CentralWashington,13,6,15,2012 USAU Cascadia D-1 College Open CC
WesternWashington,,Utah,13,8,16,2012 USAU Northwest D-1 College Open Regionals
